satellite_img_name,BD09 coordinate,WGS84 coordinate,carbon_emissions (ton),population (unit),gdp (million yuan),caption,streetview_img_names
Beijing/16_12632_4701_s.jpg,"(12632,4701)","(39.83124718698785, 116.19732684908524)",734.6802,2839,36111.55,"The image is a satellite view of a city, featuring a large building with a field in front of it; The building appears to be a school, as there are several cars parked outside, possibly belonging to students or staff; The area surrounding the school is a mix of residential and commercial properties, with a few houses and apartment buildings scattered throughout the scene; The cityscape also includes a few cars and trucks, as well as a bus, which are parked or moving along the streets; The overall scene gives a sense of a bustling urban environment with various activities taking place.","13050_116.203206,39.836739_201308_175.8.jpg, 13173_116.201363,39.834656_201308_145.13.jpg"
Beijing/16_12678_4696_s.jpg,"(12678,4696)","(39.79577622788636, 116.62046467650525)",244.34099,1298,3953.3896,"The image depicts a large, open field with a mix of grass and dirt; In the background, there is a building, possibly a factory, surrounded by a fence; The field is located near a road, and there are several cars parked along the side of the road; The scene also includes a few trucks, one of which is closer to the building, while the others are scattered throughout the area; The overall atmosphere suggests a rural setting with some industrial activity nearby.","27182_116.629355,39.799214_201309_44.7.jpg, 27290_116.624422,39.796791_201601_88.58.jpg, 27200_116.628886,39.798972_201309_221.13.jpg, 27071_116.622376,39.796481_201309_312.72.jpg, 27305_116.625065,39.802192_201309_268.46.jpg"
Beijing/16_12639_4737_s.jpg,"(12639,4737)","(40.086093117475535, 116.26171738804045)",1181.257,8898,10111.304,"The image is an aerial view of a city with a large building in the center, surrounded by many other buildings; The building appears to be a large apartment complex, with numerous windows and a distinctive appearance; The surrounding buildings are of various sizes and shapes, creating a dense urban environment.The city is situated near a river, which can be seen in the background, running through the area; The combination of the large building and the river creates a picturesque scene of urban life.","50593_116.268999,40.086648_202003_64.76.jpg, 50659_116.268458,40.088296_201707_127.63.jpg, 50606_116.269113,40.086475_201706_66.22.jpg, 50660_116.263818,40.091245_201707_307.58.jpg, 50672_116.262866,40.089223_201901_131.97.jpg, 50683_116.267514,40.090618_201901_127.37.jpg, 50658_116.263399,40.091315_201707_127.27.jpg, 50679_116.267162,40.093046_201901_107.27.jpg, 50673_116.262463,40.089626_201901_314.16.jpg, 50611_116.26756,40.086595_201308_271.39.jpg"
Beijing/16_12658_4735_s.jpg,"(12658,4735)","(40.07196013078812, 116.43649170806177)",852.1636,4286,9275.195,"The image is a bird's eye view of a large city, featuring a park with a baseball field in the middle of it; The park is surrounded by apartment buildings, and the baseball field is located near a road; The city is filled with numerous cars, with some parked and others driving along the streets; The aerial view captures the urban landscape and the recreational space provided by the park.","46614_116.445663,40.077684_201308_350.11.jpg"
Beijing/16_12639_4743_s.jpg,"(12639,4743)","(40.12847433544969, 116.26171738804045)",666.4974,4067,14677.592,"The image depicts a large industrial area with several buildings, including a factory and a warehouse; The area is surrounded by a fence, and there are multiple trucks parked outside the buildings; The trucks are scattered throughout the scene, with some closer to the buildings and others further away; The overall scene gives an impression of a busy industrial zone with various activities taking place.","51615_116.268231,40.133147_201308_74.78.jpg, 52038_116.265588,40.132117_201308_84.04.jpg"
Beijing/16_12678_4743_s.jpg,"(12678,4743)","(40.12847433544969, 116.62046467650525)",1615.642,4964,20362.48,"The image depicts a large industrial complex with several buildings and a train passing through it; The complex is situated near a river, and there are trees nearby; The buildings are spread out across the area, with some closer to the river and others further away; The train is located in the middle of the complex, running through the area and connecting different parts of the industrial park; The scene gives an impression of a bustling industrial area with various activities taking place.","29406_116.629094,40.131589_201902_353.14.jpg, 29400_116.622762,40.130828_202003_6.35.jpg, 29407_116.628701,40.132886_201902_85.77.jpg, 29402_116.62279,40.132311_202003_185.86.jpg"
Beijing/16_12682_4736_s.jpg,"(12682,4736)","(40.07902699372469, 116.65725927019395)",714.8341,1320,16713.443,"The image depicts a large, open field with a mix of grass and dirt; The field is situated next to a road, and there are several buildings nearby, including a factory and a warehouse; The area appears to be a rural setting with a mix of agricultural and industrial land use.In the field, there are several cars and trucks parked or driving, indicating that the area is being used for transportation or possibly for loading and unloading goods; The presence of these vehicles suggests that the field is actively utilized for various purposes.","49313_116.661603,40.080392_201706_98.3.jpg, 49047_116.660749,40.085381_201901_90.29.jpg, 49067_116.663106,40.083215_201901_180.39.jpg, 49375_116.663003,40.081625_201901_180.05.jpg, 49315_116.661485,40.080548_201901_277.3.jpg, 49049_116.662432,40.085443_201901_269.51.jpg, 49045_116.660648,40.085319_201901_90.61.jpg, 49061_116.662437,40.085519_201901_269.51.jpg"
Beijing/16_12668_4745_s.jpg,"(12668,4745)","(40.14259549330473, 116.52847819228352)",787.8661,1909,7402.179,"The image depicts a large, empty field with a mix of dirt and grass; The field is situated near a town, and there are several buildings visible in the background; The area appears to be a construction site, as evidenced by the presence of a large pile of dirt and rubble; The scene also includes a few cars and trucks scattered throughout the area, possibly related to the construction work or transportation of materials.","29511_116.533304,40.144762_201309_93.72.jpg, 29516_116.529051,40.14505_201602_277.55.jpg, 29515_116.534937,40.144787_201602_277.26.jpg, 29517_116.533296,40.146367_201307_281.27.jpg"
Beijing/16_12621_4705_s.jpg,"(12621,4705)","(39.85961066804686, 116.09614171644132)",217.30165,1354,24533.08,"The image depicts a large, rocky hillside with a mountainous terrain; The hill is covered in dirt and rock, and there are several trees scattered throughout the scene; The hillside is located near a road, which can be seen in the background; The overall landscape appears to be quite rugged and natural, with a mix of earth, rock, and vegetation.",
Beijing/16_12673_4725_s.jpg,"(12673,4725)","(40.001250852661876, 116.57447143439438)",586.5573,2547,10097.606,"The image is a bird's eye view of a large, open field with a blue swimming pool in the middle; The field is surrounded by a mix of buildings, including houses, and a few trees; The area appears to be a mix of residential and recreational spaces; The pool is located near the center of the field, and the surrounding buildings are scattered around it; The scene gives a sense of a community or a neighborhood with various amenities available for its residents.","47721_116.578878,40.005015_201602_98.96.jpg, 47719_116.576218,40.006095_201602_171.17.jpg, 47370_116.583337,40.001304_201601_83.24.jpg, 47391_116.583109,40.002356_201309_5.24.jpg, 47371_116.583261,40.001374_201601_262.97.jpg"
Beijing/16_12674_4736_s.jpg,"(12674,4736)","(40.07902699372469, 116.58367008281655)",2692.371,1102,10000.0,"The image depicts an airport with several airplanes parked on the tarmac; There are at least 13 airplanes visible in the scene, with some positioned closer to the foreground and others further away; The airplanes vary in size and are parked in different orientations, indicating that they are either preparing for takeoff or have recently arrived; The airport appears to be a busy hub for air travel, with numerous planes occupying the runway and parking areas.",
Beijing/16_12689_4705_s.jpg,"(12689,4705)","(39.85961066804686, 116.72164980914917)",462.5578,1205,5145.5234,"The image is an aerial view of a large city with a mix of residential and industrial buildings; The city is situated near a river, which adds to its charm; The buildings are spread out across the city, with some located near the river and others further away.There are several cars and trucks visible on the streets, indicating that the city is bustling with activity; A few people can also be seen walking around the city, adding to the lively atmosphere; The combination of the river, buildings, and people creates a vibrant urban scene.","15365_116.723384,39.859612_202003_108.79.jpg"
